filename,Chewy(bread),Watery(like soup),Crunchy(vegetables  not chips or fried food),Crispy(Fried food/chips/toast),Soft(rice  noodles  bread),Tender(meat  shrimp  etc),Creamy(pudding  thick soup  egg yolk),Crumbly(Pie  tart  cookie)
dish_1551314669.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1565383062.png,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
dish_1560798815.png,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
dish_1563389548.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1551395909.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550791884.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1558639526.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550875347.png,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
dish_1564415365.png,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
dish_1562686520.png,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
dish_1563378435.png,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
dish_1563911185.png,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1558379712.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1567612954.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1564415172.png,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
dish_1561663606.png,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1562949205.png,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
dish_1551306798.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dish_1550773430.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1566332268.png,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
dish_1558116436.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dish_1561481673.png,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
dish_1567625294.png,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
dish_1568143527.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1564169644.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1558640941.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1557936645.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1550708487.png,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
dish_1558028492.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551566547.png,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
dish_1563555563.png,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
dish_1559844272.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551306561.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1558026684.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1562602803.png,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
dish_1559842374.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1563305513.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1562872470.png,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
dish_1562875898.png,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1559843052.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1567007814.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1551494058.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1567110756.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1550771938.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550774296.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dish_1559846585.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551486411.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1559578599.png,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
dish_1558632080.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551392376.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1558718906.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1564428102.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1560526490.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1568405405.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1551391083.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1560541680.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1561147944.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1551568156.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1561393741.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1562703345.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1559239369.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551135297.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1565022027.png,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1562686492.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1551318543.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1562686664.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551377052.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1565724552.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1551314048.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1560453294.png,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
dish_1566500963.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1550791302.png,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
dish_1563381738.png,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
dish_1550860919.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1558110297.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1564415140.png,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551237231.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1565884738.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1565726915.png,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
dish_1551304741.png,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
dish_1559239256.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551314531.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dish_1551222935.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551493005.png,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
dish_1563302391.png,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1550874464.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1566934085.png,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1558115169.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dish_1560442374.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1551563853.png,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
dish_1558628711.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551488415.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1560444756.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1558110245.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1564588820.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1563984199.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1550712654.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1563913588.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1565728591.png,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
dish_1556575700.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1562787745.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1563898107.png,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
dish_1550713065.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1563555126.png,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1563900120.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1550777827.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1560874548.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551228296.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551492023.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1550773162.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550793300.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1559581198.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1560800918.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1563218201.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1551381173.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1551379162.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1558722748.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1567628193.png,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1566328988.png,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1560441339.png,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
dish_1563898688.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1565021965.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1550861994.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550777124.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1560961385.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1565711453.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1564590115.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1561577731.png,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
dish_1550772617.png,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
dish_1551566592.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1562613898.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1563566626.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1567023161.png,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
dish_1551490670.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1558722370.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1561575445.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1559060055.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1558381840.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1558381708.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550792023.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1560961202.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1550876619.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1566590946.png,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1551232905.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1563475874.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1550861584.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1563551360.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1561739160.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1550862733.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1551124591.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550792824.png,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
dish_1559845046.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1559846334.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1558372948.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1563395341.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1561405332.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1558629578.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1559593722.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1561480439.png,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
dish_1551390429.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1550711385.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551566047.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1560798707.png,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1558031675.png,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
dish_1566244863.png,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
dish_1551233007.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1560369102.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1558724932.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1561741174.png,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
dish_1551390087.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1560356566.png,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
dish_1550876748.png,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
dish_1550777418.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1563563240.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551306375.png,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
dish_1551564176.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1565711270.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1565378680.png,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1561578676.png,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1551323073.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1551323262.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551567471.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1560366410.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1565637504.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1559667994.png,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
dish_1567613019.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1551304155.png,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
dish_1551224447.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1551566499.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1558640849.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550861074.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1558457468.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1558630038.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1564170836.png,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1566230300.png,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1560527105.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1564590288.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1562008394.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1560445004.png,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
dish_1551395580.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1562875940.png,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1559674074.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1562873264.png,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1560527745.png,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
dish_1565195436.png,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
dish_1551322934.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550705669.png,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
dish_1560456794.png,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1562871363.png,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1550711598.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550788505.png,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
dish_1562775356.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551375480.png,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
dish_1557937758.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1566316558.png,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
dish_1551494095.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1550785481.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1550861835.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1563295016.png,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
dish_1551565945.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1558110478.png,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
dish_1568320383.png,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1558639306.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551381050.png,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
dish_1566931116.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1563468362.png,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
dish_1566230258.png,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1561577598.png,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1566838351.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1565117990.png,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
dish_1562874203.png,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1561580552.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551226892.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1568666303.png,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
dish_1558638924.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1561494001.png,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
dish_1566502000.png,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550706766.png,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
dish_1558640477.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1561061593.png,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
dish_1563302420.png,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1557863012.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1564516760.png,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
dish_1565895879.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1559242155.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1550778694.png,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
dish_1551567937.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1563566909.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1550796973.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1557937157.png,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
dish_1564675060.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550777860.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1558030289.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551567170.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1566416339.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1560441511.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1551390006.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1558640604.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1559667973.png,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
dish_1551487735.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551224928.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1562097653.png,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1551393161.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1550776854.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dish_1558632799.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551396309.png,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1565034234.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551305257.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1567629081.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1558373405.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551395022.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1563811611.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1566414924.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1551391197.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1563389153.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1563216412.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1565724235.png,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1551492790.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1565383128.png,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
dish_1551488197.png,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
dish_1559233445.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550769882.png,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
dish_1550789705.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1563898084.png,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
dish_1557937427.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1566588066.png,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1560973984.png,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1558381943.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1565637548.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1562168365.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551393021.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1558642458.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1564514953.png,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1560456833.png,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1561574600.png,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
dish_1559848882.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1563303298.png,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1558639362.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1566488905.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dish_1566933180.png,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
dish_1558721272.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551492318.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dish_1551305410.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1557862696.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1563464389.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dish_1550708875.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1558544482.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1563395415.png,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
dish_1550861605.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1551492369.png,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
dish_1551389458.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1566414686.png,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
dish_1568405214.png,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
dish_1559843492.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
dish_1559841950.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1559238993.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1558639849.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1561578570.png,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
dish_1560788384.png,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
dish_1563464543.png,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
dish_1564429702.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1550797130.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1558547068.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1551563550.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1550708638.png,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
dish_1551232851.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dish_1563391922.png,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
dish_1565811529.png,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
dish_1550711488.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dish_1559846504.png,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
